uri, type, function, detail
./utilmy/docs/code_parser.py:export_stats_perfile, function, print, [built-In]:print
./utilmy/docs/code_parser.py:export_stats_perfile, function, df.to_csv, [CLASS]: df:to_csv
./utilmy/docs/code_parser.py:export_stats_perfile, function, get_list_class_stats, get_list_class_stats
./utilmy/docs/code_parser.py:export_stats_perfile, function, get_list_method_stats, get_list_method_stats
./utilmy/docs/code_parser.py:export_stats_perrepo, function, glob.glob, [CLASS]: glob:glob
./utilmy/docs/code_parser.py:export_stats_perrepo, function, range, [built-In]:range
./utilmy/docs/code_parser.py:export_stats_perrepo, function, get_list_function_stats, get_list_function_stats
./utilmy/docs/code_parser.py:export_stats_perrepo, function, print, [built-In]:print
./utilmy/docs/code_parser.py:export_stats_perrepo, function, df.to_csv, [CLASS]: df:to_csv
./utilmy/docs/code_parser.py:export_stats_perrepo, function, get_list_class_stats, get_list_class_stats
./utilmy/docs/code_parser.py:export_stats_perrepo, function, get_list_method_stats, get_list_method_stats
./utilmy/docs/code_parser.py:write_to_file, function, open, [built-In]:open
./utilmy/docs/code_parser.py:write_to_file, function, f.write, [CLASS]: f:write
./utilmy/docs/code_parser.py:function_graph, function, glob.glob, [CLASS]: glob:glob
./utilmy/docs/code_parser.py:function_graph, function, range, [built-In]:range
./utilmy/docs/code_parser.py:function_graph, function, get_list_function_stats, get_list_function_stats
./utilmy/docs/code_parser.py:function_graph, function, print, [built-In]:print
./utilmy/docs/code_parser.py:function_graph, function, open, [built-In]:open
./utilmy/docs/code_parser.py:function_graph, function, f.write, [CLASS]: f:write
./utilmy/docs/code_parser.py:function_graph, function, zip, [built-In]:zip
./utilmy/docs/code_parser.py:function_graph, function, write_to_file, write_to_file
./utilmy/docs/code_parser.py:function_graph, function, get_list_method_stats, get_list_method_stats
./utilmy/docs/code_parser.py:test_example, function, export_stats_pertype, export_stats_pertype
./utilmy/docs/code_parser.py:test_example, function, export_stats_perfile, export_stats_perfile
./utilmy/docs/code_parser.py:test_example, function, export_stats_perrepo, export_stats_perrepo
./utilmy/docs/generate_doc.py:markdown_create_function, function, uri.split, [CLASS]: uri:split
./utilmy/docs/generate_doc.py:markdown_create_function, function, literal_eval, literal_eval
./utilmy/docs/generate_doc.py:markdown_create_function, function, zip, [built-In]:zip
./utilmy/docs/generate_doc.py:markdown_create_function, function, rsp.format, [CLASS]: rsp:format
./utilmy/logs/test_log.py:test1, function, log3, log3
./utilmy/logs/test_log.py:test1, function, log2, log2
./utilmy/logs/test_log.py:test1, function, log, log
./utilmy/logs/test_log.py:test1, function, logw, logw
./utilmy/logs/test_log.py:test1, function, logc, logc
./utilmy/logs/test_log.py:test1, function, logr, logr
./utilmy/logs/test_log.py:test1, function, loge, loge
./utilmy/logs/test_log.py:test2, function, print, [built-In]:print
./utilmy/logs/test_log.py:test2, function, util_log.logger_setup, [CLASS]: util_log:logger_setup
./utilmy/logs/test_log.py:test2, function, log3, log3
./utilmy/logs/test_log.py:test2, function, log2, log2
./utilmy/logs/test_log.py:test2, function, log, log
./utilmy/logs/test_log.py:test2, function, logw, logw
./utilmy/logs/test_log.py:test2, function, logc, logc
./utilmy/logs/test_log.py:test2, function, logr, logr
./utilmy/logs/test_log.py:test2, function, loge, loge
./utilmy/logs/test_log.py:test_launch_server, function, socketserver.TCPServer, [CLASS]: socketserver:TCPServer
./utilmy/logs/test_log.py:test_server, function, print, [built-In]:print
./utilmy/logs/test_log.py:test_server, function, util_log.logger_setup, [CLASS]: util_log:logger_setup
./utilmy/logs/test_log.py:test_server, function, log3, log3
./utilmy/logs/test_log.py:test_server, function, log2, log2
./utilmy/logs/test_log.py:test_server, function, log, log
./utilmy/logs/test_log.py:test_server, function, logw, logw
./utilmy/logs/test_log.py:test_server, function, logc, logc
./utilmy/logs/test_log.py:test_server, function, logr, logr
./utilmy/logs/test_log.py:test_server, function, loge, loge
./utilmy/logs/test_log.py:test1, function, log3, log3
./utilmy/logs/test_log.py:test1, function, log2, log2
./utilmy/logs/test_log.py:test1, function, log, log
./utilmy/logs/test_log.py:test1, function, logw, logw
./utilmy/logs/test_log.py:test1, function, logc, logc
./utilmy/logs/test_log.py:test1, function, logr, logr
./utilmy/logs/test_log.py:test1, function, loge, loge
./utilmy/logs/test_log.py:test2, function, print, [built-In]:print
./utilmy/logs/test_log.py:test2, function, util_log.logger_setup, [CLASS]: util_log:logger_setup
./utilmy/logs/test_log.py:test2, function, log3, log3
./utilmy/logs/test_log.py:test2, function, log2, log2
./utilmy/logs/test_log.py:test2, function, log, log
./utilmy/logs/test_log.py:test2, function, logw, logw
./utilmy/logs/test_log.py:test2, function, logc, logc
./utilmy/logs/test_log.py:test2, function, logr, logr
./utilmy/logs/test_log.py:test2, function, loge, loge
./utilmy/logs/test_log.py:test_launch_server, function, socketserver.TCPServer, [CLASS]: socketserver:TCPServer
./utilmy/logs/test_log.py:test_server, function, print, [built-In]:print
./utilmy/logs/test_log.py:test_server, function, util_log.logger_setup, [CLASS]: util_log:logger_setup
./utilmy/logs/test_log.py:test_server, function, log3, log3
./utilmy/logs/test_log.py:test_server, function, log2, log2
./utilmy/logs/test_log.py:test_server, function, log, log
./utilmy/logs/test_log.py:test_server, function, logw, logw
./utilmy/logs/test_log.py:test_server, function, logc, logc
./utilmy/logs/test_log.py:test_server, function, logr, logr
./utilmy/logs/test_log.py:test_server, function, loge, loge
./utilmy/logs/util_log.py:logger_setup, function, open, [built-In]:open
./utilmy/logs/util_log.py:logger_setup, function, yaml.safe_load, [CLASS]: yaml:safe_load
./utilmy/logs/util_log.py:logger_setup, function, print, [built-In]:print
./utilmy/logs/util_log.py:logger_setup, function, cfg.pop, [CLASS]: cfg:pop
./utilmy/logs/util_log.py:logger_setup, function, globals_.pop, [CLASS]: globals_:pop
./utilmy/logs/util_log.py:logger_setup, function, int, [built-In]:int
./utilmy/logs/util_log.py:logger_setup, function, SocketHandler, SocketHandler
./utilmy/logs/util_log.py:logger_setup, function, handler.get, [CLASS]: handler:get
./utilmy/logs/util_log.py:logger_setup, function, handler.items, [CLASS]: handler:items
./utilmy/logs/util_log.py:logger_setup, function, handler.update, [CLASS]: handler:update
./utilmy/logs/util_log.py:logger_setup, function, logger.configure, [CLASS]: logger:configure
./utilmy/logs/util_log.py:logger_setup, function, logger.level, [CLASS]: logger:level
./utilmy/logs/util_log.py:log, function, open, [built-In]:open
./utilmy/logs/util_log.py:log, function, yaml.safe_load, [CLASS]: yaml:safe_load
./utilmy/logs/util_log.py:log, function, print, [built-In]:print
./utilmy/logs/util_log.py:log, function, cfg.pop, [CLASS]: cfg:pop
./utilmy/logs/util_log.py:log, function, globals_.pop, [CLASS]: globals_:pop
./utilmy/logs/util_log.py:log, function, int, [built-In]:int
./utilmy/logs/util_log.py:log, function, SocketHandler, SocketHandler
./utilmy/logs/util_log.py:log, function, handler.get, [CLASS]: handler:get
./utilmy/logs/util_log.py:log, function, handler.items, [CLASS]: handler:items
./utilmy/logs/util_log.py:log, function, handler.update, [CLASS]: handler:update
./utilmy/logs/util_log.py:log, function, logger.configure, [CLASS]: logger:configure
./utilmy/logs/util_log.py:log, function, logger.level, [CLASS]: logger:level
./utilmy/logs/util_log.py:log2, function, logger.opt, [CLASS]: logger:opt
./utilmy/logs/util_log.py:log3, function, logger.opt, [CLASS]: logger:opt
./utilmy/logs/util_log.py:logw, function, logger.opt, [CLASS]: logger:opt
./utilmy/logs/util_log.py:logc, function, logger.opt, [CLASS]: logger:opt
./utilmy/logs/util_log.py:loge, function, logger.opt, [CLASS]: logger:opt
./utilmy/logs/util_log.py:logr, function, logger.opt, [CLASS]: logger:opt
./utilmy/logs/util_log.py:test, function, log3, log3
./utilmy/logs/util_log.py:test, function, log2, log2
./utilmy/logs/util_log.py:test, function, log, log
./utilmy/logs/util_log.py:test, function, logw, logw
./utilmy/logs/util_log.py:test, function, loge, loge
./utilmy/logs/util_log.py:test, function, logc, logc
./utilmy/logs/util_log.py:test, function, logr, logr
./utilmy/logs/util_log.py:z_logger_stdout_override, function, __init__, __init__
./utilmy/logs/util_log.py:z_logger_stdout_override, function, write, write
./utilmy/logs/util_log.py:z_logger_stdout_override, function, buffer.rstrip, [CLASS]: buffer:rstrip
./utilmy/logs/util_log.py:z_logger_stdout_override, function, logger.opt, [CLASS]: logger:opt
./utilmy/logs/util_log.py:z_logger_stdout_override, function, line.rstrip, [CLASS]: line:rstrip
./utilmy/logs/util_log.py:z_logger_stdout_override, function, flush, flush
./utilmy/logs/util_log.py:z_logger_stdout_override, function, logger.remove, [CLASS]: logger:remove
./utilmy/logs/util_log.py:z_logger_stdout_override, function, logger.add, [CLASS]: logger:add
./utilmy/logs/util_log.py:z_logger_stdout_override, function, StreamToLogger, StreamToLogger
./utilmy/logs/util_log.py:z_logger_stdout_override, function, contextlib.redirect_stdout, [CLASS]: contextlib:redirect_stdout
./utilmy/logs/util_log.py:z_logger_stdout_override, function, print, [built-In]:print
./utilmy/logs/util_log.py:z_logger_custom_1, function, InterceptHandler, InterceptHandler
./utilmy/logs/util_log.py:z_logger_custom_1, function, emit, emit
./utilmy/logs/util_log.py:z_logger_custom_1, function, logger.level, [CLASS]: logger:level
./utilmy/logs/util_log.py:z_logger_custom_1, function, str, [built-In]:str
./utilmy/logs/util_log.py:z_logger_custom_1, function, logging.currentframe, [CLASS]: logging:currentframe
./utilmy/logs/util_log.py:z_logger_custom_1, function, logger.opt, [CLASS]: logger:opt
./utilmy/logs/util_log.py:z_logger_custom_1, function, record.getMessage, [CLASS]: record:getMessage
./utilmy/logs/util_log.py:z_logger_custom_1, function, format_record, format_record
./utilmy/logs/util_log.py:z_logger_custom_1, function, pformat, pformat
./utilmy/logs/util_log.py:z_logger_custom_1, function, setup_logging, setup_logging
./utilmy/logs/util_log.py:z_logger_custom_1, function, logging.getLogger, [CLASS]: logging:getLogger
./utilmy/logs/util_log.py:z_logger_custom_1, function, logger.configure, [CLASS]: logger:configure
./utilmy/templates/cli.py:run_cli, function, argparse.ArgumentParser, [CLASS]: argparse:ArgumentParser
./utilmy/templates/cli.py:run_cli, function, add, add
./utilmy/templates/cli.py:run_cli, function, p.parse_args, [CLASS]: p:parse_args
./utilmy/templates/cli.py:run_cli, function, template_show, template_show
./utilmy/templates/cli.py:run_cli, function, template_copy, template_copy
./utilmy/templates/cli.py:template_show, function, os.walk, [CLASS]: os:walk
./utilmy/templates/cli.py:template_show, function, print, [built-In]:print
./utilmy/templates/cli.py:template_copy, function, os_copy, os_copy
./utilmy/templates/cli.py:template_copy, function, print, [built-In]:print
./utilmy/templates/cli.py:template_copy, function, Path, Path
./utilmy/templates/templist/pypi_package/run_pipy.py:get_current_githash, function, subprocess.check_output, [CLASS]: subprocess:check_output
./utilmy/templates/templist/pypi_package/run_pipy.py:get_current_githash, function, label.decode, [CLASS]: label:decode
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, open, [built-In]:open
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, Version.parse, [CLASS]: Version:parse
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, print, [built-In]:print
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, int, [built-In]:int
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, file.write, [CLASS]: file:write
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, version.new_version, [CLASS]: version:new_version
./utilmy/templates/templist/pypi_package/run_pipy.py:git_commit, function, ask, ask
./utilmy/templates/templist/pypi_package/run_pipy.py:git_commit, function, exit, exit
./utilmy/templates/templist/pypi_package/run_pipy.py:git_commit, function, os.system, [CLASS]: os:system
./utilmy/templates/templist/pypi_package/run_pipy.py:ask, function, input, [built-In]:input
./utilmy/templates/templist/pypi_package/run_pipy.py:ask, function, ans.lower, [CLASS]: ans:lower
./utilmy/templates/templist/pypi_package/run_pipy.py:pypi_upload, function, os.system, [CLASS]: os:system
./utilmy/templates/templist/pypi_package/run_pipy.py:pypi_upload, function, print, [built-In]:print
./utilmy/templates/templist/pypi_package/run_pipy.py:pypi_upload, function, os.listdir, [CLASS]: os:listdir
./utilmy/templates/templist/pypi_package/run_pipy.py:pypi_upload, function, item.endswith, [CLASS]: item:endswith
./utilmy/templates/templist/pypi_package/run_pipy.py:main, function, print, [built-In]:print
./utilmy/templates/templist/pypi_package/run_pipy.py:main, function, update_version, update_version
./utilmy/templates/templist/pypi_package/run_pipy.py:get_current_githash, function, subprocess.check_output, [CLASS]: subprocess:check_output
./utilmy/templates/templist/pypi_package/run_pipy.py:get_current_githash, function, label.decode, [CLASS]: label:decode
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, open, [built-In]:open
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, Version.parse, [CLASS]: Version:parse
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, print, [built-In]:print
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, int, [built-In]:int
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, file.write, [CLASS]: file:write
./utilmy/templates/templist/pypi_package/run_pipy.py:update_version, function, version.new_version, [CLASS]: version:new_version
./utilmy/templates/templist/pypi_package/run_pipy.py:git_commit, function, ask, ask
./utilmy/templates/templist/pypi_package/run_pipy.py:git_commit, function, exit, exit
./utilmy/templates/templist/pypi_package/run_pipy.py:git_commit, function, os.system, [CLASS]: os:system
./utilmy/templates/templist/pypi_package/run_pipy.py:ask, function, input, [built-In]:input
./utilmy/templates/templist/pypi_package/run_pipy.py:ask, function, ans.lower, [CLASS]: ans:lower
./utilmy/templates/templist/pypi_package/run_pipy.py:pypi_upload, function, os.system, [CLASS]: os:system
./utilmy/templates/templist/pypi_package/run_pipy.py:pypi_upload, function, print, [built-In]:print
./utilmy/templates/templist/pypi_package/run_pipy.py:pypi_upload, function, os.listdir, [CLASS]: os:listdir
./utilmy/templates/templist/pypi_package/run_pipy.py:pypi_upload, function, item.endswith, [CLASS]: item:endswith
